play_id,name,missing_or_unaudited_field
play-german-longsword-kron-crown-crossing,Kron / Crown Crossing,game_implementation.timing.category
play-german-longsword-kron-crown-crossing,Kron / Crown Crossing,game_implementation.mechanics.learn_requirements
play-german-longsword-kron-crown-crossing,Kron / Crown Crossing,game_implementation.mechanics.use_conditions
play-german-longsword-kron-crown-crossing,Kron / Crown Crossing,game_implementation.mechanics.action_relationship
play-german-longsword-kron-crown-crossing,Kron / Crown Crossing,game_implementation.mechanics.spiritus_cost
play-german-longsword-kron-crown-crossing,Kron / Crown Crossing,game_implementation.mechanics.test_resolution
play-german-longsword-kron-crown-crossing,Kron / Crown Crossing,game_implementation.mechanics.defence
play-german-longsword-kron-crown-crossing,Kron / Crown Crossing,game_implementation.mechanics.success
play-german-longsword-kron-crown-crossing,Kron / Crown Crossing,game_implementation.mechanics.failure
play-german-longsword-kron-crown-crossing,Kron / Crown Crossing,game_implementation.mechanics.aftermath
play-german-longsword-kron-crown-crossing,Kron / Crown Crossing,game_implementation.mechanics.limits
play-german-longsword-krumphau,Krumphau,game_implementation.character_sheet_test_skill
play-german-longsword-krumphau,Krumphau,game_implementation.secondary_skill_prerequisites
play-german-longsword-krumphau,Krumphau,game_implementation.weapon_requirements
play-german-longsword-krumphau,Krumphau,game_implementation.off_hand_requirement
play-german-longsword-krumphau,Krumphau,game_implementation.timing.category
play-german-longsword-krumphau,Krumphau,game_implementation.mechanics.learn_requirements
play-german-longsword-krumphau,Krumphau,game_implementation.mechanics.use_conditions
play-german-longsword-krumphau,Krumphau,game_implementation.mechanics.action_relationship
play-german-longsword-krumphau,Krumphau,game_implementation.mechanics.spiritus_cost
play-german-longsword-krumphau,Krumphau,game_implementation.mechanics.test_resolution
play-german-longsword-krumphau,Krumphau,game_implementation.mechanics.defence
play-german-longsword-krumphau,Krumphau,game_implementation.mechanics.success
play-german-longsword-krumphau,Krumphau,game_implementation.mechanics.failure
play-german-longsword-krumphau,Krumphau,game_implementation.mechanics.aftermath
play-german-longsword-krumphau,Krumphau,game_implementation.mechanics.limits
play-german-longsword-nachreisen,Nachreisen,game_implementation.character_sheet_test_skill
play-german-longsword-nachreisen,Nachreisen,game_implementation.secondary_skill_prerequisites
play-german-longsword-nachreisen,Nachreisen,game_implementation.weapon_requirements
play-german-longsword-nachreisen,Nachreisen,game_implementation.off_hand_requirement
play-german-longsword-nachreisen,Nachreisen,game_implementation.timing.category
play-german-longsword-nachreisen,Nachreisen,game_implementation.mechanics.learn_requirements
play-german-longsword-nachreisen,Nachreisen,game_implementation.mechanics.use_conditions
play-german-longsword-nachreisen,Nachreisen,game_implementation.mechanics.action_relationship
play-german-longsword-nachreisen,Nachreisen,game_implementation.mechanics.spiritus_cost
play-german-longsword-nachreisen,Nachreisen,game_implementation.mechanics.test_resolution
play-german-longsword-nachreisen,Nachreisen,game_implementation.mechanics.defence
play-german-longsword-nachreisen,Nachreisen,game_implementation.mechanics.success
play-german-longsword-nachreisen,Nachreisen,game_implementation.mechanics.failure
play-german-longsword-nachreisen,Nachreisen,game_implementation.mechanics.aftermath
play-german-longsword-nachreisen,Nachreisen,game_implementation.mechanics.limits
play-german-longsword-scheitelhau,Scheitelhau,game_implementation.character_sheet_test_skill
play-german-longsword-scheitelhau,Scheitelhau,game_implementation.secondary_skill_prerequisites
play-german-longsword-scheitelhau,Scheitelhau,game_implementation.weapon_requirements
play-german-longsword-scheitelhau,Scheitelhau,game_implementation.off_hand_requirement
play-german-longsword-scheitelhau,Scheitelhau,game_implementation.timing.category
play-german-longsword-scheitelhau,Scheitelhau,game_implementation.mechanics.learn_requirements
play-german-longsword-scheitelhau,Scheitelhau,game_implementation.mechanics.use_conditions
play-german-longsword-scheitelhau,Scheitelhau,game_implementation.mechanics.action_relationship
play-german-longsword-scheitelhau,Scheitelhau,game_implementation.mechanics.spiritus_cost
play-german-longsword-scheitelhau,Scheitelhau,game_implementation.mechanics.test_resolution
play-german-longsword-scheitelhau,Scheitelhau,game_implementation.mechanics.defence
play-german-longsword-scheitelhau,Scheitelhau,game_implementation.mechanics.success
play-german-longsword-scheitelhau,Scheitelhau,game_implementation.mechanics.failure
play-german-longsword-scheitelhau,Scheitelhau,game_implementation.mechanics.aftermath
play-german-longsword-scheitelhau,Scheitelhau,game_implementation.mechanics.limits
play-german-longsword-schielhau,Schielhau,game_implementation.character_sheet_test_skill
play-german-longsword-schielhau,Schielhau,game_implementation.secondary_skill_prerequisites
play-german-longsword-schielhau,Schielhau,game_implementation.weapon_requirements
play-german-longsword-schielhau,Schielhau,game_implementation.off_hand_requirement
play-german-longsword-schielhau,Schielhau,game_implementation.mechanics.learn_requirements
play-german-longsword-schielhau,Schielhau,game_implementation.mechanics.use_conditions
play-german-longsword-schielhau,Schielhau,game_implementation.mechanics.action_relationship
play-german-longsword-schielhau,Schielhau,game_implementation.mechanics.spiritus_cost
play-german-longsword-schielhau,Schielhau,game_implementation.mechanics.test_resolution
play-german-longsword-schielhau,Schielhau,game_implementation.mechanics.defence
play-german-longsword-schielhau,Schielhau,game_implementation.mechanics.success
play-german-longsword-schielhau,Schielhau,game_implementation.mechanics.failure
play-german-longsword-schielhau,Schielhau,game_implementation.mechanics.aftermath
play-german-longsword-schielhau,Schielhau,game_implementation.mechanics.limits
play-german-longsword-winden,Winden,historical_identity.historical_confidence
play-german-longsword-winden,Winden,historical_identity.source_citations.exact_historical_location
play-german-longsword-winden,Winden,game_implementation.secondary_skill_prerequisites
play-german-longsword-winden,Winden,game_implementation.timing.category
play-german-longsword-zornhau-ort,Zornhau-Ort,game_implementation.secondary_skill_prerequisites
play-german-longsword-zornhau-ort,Zornhau-Ort,game_implementation.timing.category
play-german-longsword-zwerchhau,Zwerchhau,game_implementation.character_sheet_test_skill
play-german-longsword-zwerchhau,Zwerchhau,game_implementation.secondary_skill_prerequisites
play-german-longsword-zwerchhau,Zwerchhau,game_implementation.weapon_requirements
play-german-longsword-zwerchhau,Zwerchhau,game_implementation.off_hand_requirement
play-german-longsword-zwerchhau,Zwerchhau,game_implementation.timing.category
play-german-longsword-zwerchhau,Zwerchhau,game_implementation.mechanics.learn_requirements
play-german-longsword-zwerchhau,Zwerchhau,game_implementation.mechanics.use_conditions
play-german-longsword-zwerchhau,Zwerchhau,game_implementation.mechanics.action_relationship
play-german-longsword-zwerchhau,Zwerchhau,game_implementation.mechanics.spiritus_cost
play-german-longsword-zwerchhau,Zwerchhau,game_implementation.mechanics.test_resolution
play-german-longsword-zwerchhau,Zwerchhau,game_implementation.mechanics.defence
play-german-longsword-zwerchhau,Zwerchhau,game_implementation.mechanics.success
play-german-longsword-zwerchhau,Zwerchhau,game_implementation.mechanics.failure
play-german-longsword-zwerchhau,Zwerchhau,game_implementation.mechanics.aftermath
play-german-longsword-zwerchhau,Zwerchhau,game_implementation.mechanics.limits
play-german-polearms-poleaxe-and-halberd-beat-down-and-thrust,Beat Down and Thrust,historical_identity.historical_confidence
play-german-polearms-poleaxe-and-halberd-beat-down-and-thrust,Beat Down and Thrust,historical_identity.source_citations.exact_historical_location
play-german-polearms-poleaxe-and-halberd-beat-down-and-thrust,Beat Down and Thrust,game_implementation.character_sheet_test_skill
play-german-polearms-poleaxe-and-halberd-beat-down-and-thrust,Beat Down and Thrust,game_implementation.secondary_skill_prerequisites
play-german-polearms-poleaxe-and-halberd-beat-down-and-thrust,Beat Down and Thrust,game_implementation.weapon_requirements
play-german-polearms-poleaxe-and-halberd-beat-down-and-thrust,Beat Down and Thrust,game_implementation.off_hand_requirement
play-german-polearms-poleaxe-and-halberd-beat-down-and-thrust,Beat Down and Thrust,game_implementation.timing.category
play-german-polearms-poleaxe-and-halberd-beat-down-and-thrust,Beat Down and Thrust,game_implementation.mechanics.learn_requirements
play-german-polearms-poleaxe-and-halberd-beat-down-and-thrust,Beat Down and Thrust,game_implementation.mechanics.use_conditions
play-german-polearms-poleaxe-and-halberd-beat-down-and-thrust,Beat Down and Thrust,game_implementation.mechanics.action_relationship
play-german-polearms-poleaxe-and-halberd-beat-down-and-thrust,Beat Down and Thrust,game_implementation.mechanics.spiritus_cost
play-german-polearms-poleaxe-and-halberd-beat-down-and-thrust,Beat Down and Thrust,game_implementation.mechanics.test_resolution
play-german-polearms-poleaxe-and-halberd-beat-down-and-thrust,Beat Down and Thrust,game_implementation.mechanics.defence
play-german-polearms-poleaxe-and-halberd-beat-down-and-thrust,Beat Down and Thrust,game_implementation.mechanics.success
play-german-polearms-poleaxe-and-halberd-beat-down-and-thrust,Beat Down and Thrust,game_implementation.mechanics.failure
play-german-polearms-poleaxe-and-halberd-beat-down-and-thrust,Beat Down and Thrust,game_implementation.mechanics.aftermath
play-german-polearms-poleaxe-and-halberd-beat-down-and-thrust,Beat Down and Thrust,game_implementation.mechanics.limits
play-german-polearms-poleaxe-and-halberd-counter-thrust-to-the-heart,Counter-Thrust to the Heart,historical_identity.historical_confidence
play-german-polearms-poleaxe-and-halberd-counter-thrust-to-the-heart,Counter-Thrust to the Heart,historical_identity.source_citations.exact_historical_location
play-german-polearms-poleaxe-and-halberd-counter-thrust-to-the-heart,Counter-Thrust to the Heart,game_implementation.character_sheet_test_skill
play-german-polearms-poleaxe-and-halberd-counter-thrust-to-the-heart,Counter-Thrust to the Heart,game_implementation.secondary_skill_prerequisites
play-german-polearms-poleaxe-and-halberd-counter-thrust-to-the-heart,Counter-Thrust to the Heart,game_implementation.weapon_requirements
play-german-polearms-poleaxe-and-halberd-counter-thrust-to-the-heart,Counter-Thrust to the Heart,game_implementation.off_hand_requirement
play-german-polearms-poleaxe-and-halberd-counter-thrust-to-the-heart,Counter-Thrust to the Heart,game_implementation.timing.category
play-german-polearms-poleaxe-and-halberd-counter-thrust-to-the-heart,Counter-Thrust to the Heart,game_implementation.mechanics.learn_requirements
play-german-polearms-poleaxe-and-halberd-counter-thrust-to-the-heart,Counter-Thrust to the Heart,game_implementation.mechanics.use_conditions
play-german-polearms-poleaxe-and-halberd-counter-thrust-to-the-heart,Counter-Thrust to the Heart,game_implementation.mechanics.action_relationship
play-german-polearms-poleaxe-and-halberd-counter-thrust-to-the-heart,Counter-Thrust to the Heart,game_implementation.mechanics.spiritus_cost
play-german-polearms-poleaxe-and-halberd-counter-thrust-to-the-heart,Counter-Thrust to the Heart,game_implementation.mechanics.test_resolution
play-german-polearms-poleaxe-and-halberd-counter-thrust-to-the-heart,Counter-Thrust to the Heart,game_implementation.mechanics.defence
play-german-polearms-poleaxe-and-halberd-counter-thrust-to-the-heart,Counter-Thrust to the Heart,game_implementation.mechanics.success
play-german-polearms-poleaxe-and-halberd-counter-thrust-to-the-heart,Counter-Thrust to the Heart,game_implementation.mechanics.failure
